query_id,query_year,model,rank,neighbor_id,neighbor_year,similarity,era_match
https://openalex.org/W3158940946,1975,scincl,0,https://openalex.org/W4237648785,2020,0.8261293172836304,False
https://openalex.org/W3158940946,1975,scincl,1,https://openalex.org/W2072108290,1985,0.8110461235046387,True
https://openalex.org/W3158940946,1975,scincl,2,https://openalex.org/W4230345435,1980,0.7889078259468079,True
https://openalex.org/W3158940946,1975,scincl,3,https://openalex.org/W2070928722,1988,0.7799775004386902,True
https://openalex.org/W3158940946,1975,scincl,4,https://openalex.org/W2520115086,1985,0.7776374816894531,True
https://openalex.org/W3158940946,1975,scincl,5,https://openalex.org/W2964638269,2015,0.7580856084823608,False
https://openalex.org/W3158940946,1975,scincl,6,https://openalex.org/W1969413992,1980,0.7529968023300171,True
https://openalex.org/W3158940946,1975,scincl,7,https://openalex.org/W2069471243,1980,0.7503067255020142,True
https://openalex.org/W3158940946,1975,scincl,8,https://openalex.org/W2741877118,2010,0.7501046657562256,False
https://openalex.org/W3158940946,1975,scincl,9,https://openalex.org/W4395826238,2020,0.7412489652633667,False
https://openalex.org/W7128326665,1978,scincl,0,https://openalex.org/W4237648785,2020,0.7811541557312012,False
https://openalex.org/W7128326665,1978,scincl,1,https://openalex.org/W2069471243,1980,0.7638092637062073,True
https://openalex.org/W7128326665,1978,scincl,2,https://openalex.org/W2964638269,2015,0.7614255547523499,False
https://openalex.org/W7128326665,1978,scincl,3,https://openalex.org/W4230345435,1980,0.7515073418617249,True
https://openalex.org/W7128326665,1978,scincl,4,https://openalex.org/W4395826238,2020,0.7375781536102295,False
https://openalex.org/W7128326665,1978,scincl,5,https://openalex.org/W2216415842,2015,0.7336006164550781,False
https://openalex.org/W7128326665,1978,scincl,6,https://openalex.org/W1568951276,1988,0.7273140549659729,True
https://openalex.org/W7128326665,1978,scincl,7,https://openalex.org/W2520115086,1985,0.7168155908584595,True
https://openalex.org/W7128326665,1978,scincl,8,https://openalex.org/W4396148920,2020,0.7149163484573364,False
https://openalex.org/W7128326665,1978,scincl,9,https://openalex.org/W2070928722,1988,0.7005480527877808,True
https://openalex.org/W4236407170,1975,scincl,0,https://openalex.org/W4237648785,2020,0.9239952564239502,False
https://openalex.org/W4236407170,1975,scincl,1,https://openalex.org/W2069471243,1980,0.8631464242935181,True
https://openalex.org/W4236407170,1975,scincl,2,https://openalex.org/W2070928722,1988,0.8358281850814819,True
https://openalex.org/W4236407170,1975,scincl,3,https://openalex.org/W2964638269,2015,0.8178768754005432,False
https://openalex.org/W4236407170,1975,scincl,4,https://openalex.org/W4396148920,2020,0.8176074028015137,False
https://openalex.org/W4236407170,1975,scincl,5,https://openalex.org/W4395826238,2020,0.8166635632514954,False
https://openalex.org/W4236407170,1975,scincl,6,https://openalex.org/W2315643917,1985,0.7918310165405273,True
https://openalex.org/W4236407170,1975,scincl,7,https://openalex.org/W1969413992,1980,0.7916414737701416,True
https://openalex.org/W4236407170,1975,scincl,8,https://openalex.org/W2520115086,1985,0.7815830111503601,True
https://openalex.org/W4236407170,1975,scincl,9,https://openalex.org/W4230345435,1980,0.7792446613311768,True
https://openalex.org/W760681159,1978,scincl,0,https://openalex.org/W2216415842,2015,0.8454136848449707,False
https://openalex.org/W760681159,1978,scincl,1,https://openalex.org/W4237648785,2020,0.7720081806182861,False
https://openalex.org/W760681159,1978,scincl,2,https://openalex.org/W651409696,1980,0.7534008026123047,True
https://openalex.org/W760681159,1978,scincl,3,https://openalex.org/W2069471243,1980,0.7372972965240479,True
https://openalex.org/W760681159,1978,scincl,4,https://openalex.org/W1966435641,2010,0.7240890860557556,False
https://openalex.org/W760681159,1978,scincl,5,https://openalex.org/W2964638269,2015,0.7147342562675476,False
https://openalex.org/W760681159,1978,scincl,6,https://openalex.org/W2072108290,1985,0.712835431098938,True
https://openalex.org/W760681159,1978,scincl,7,https://openalex.org/W4230345435,1980,0.7099826335906982,True
https://openalex.org/W760681159,1978,scincl,8,https://openalex.org/W67815055,1988,0.7006487846374512,True
https://openalex.org/W760681159,1978,scincl,9,https://openalex.org/W4395826238,2020,0.700329065322876,False
https://openalex.org/W4238459957,1975,scincl,0,https://openalex.org/W2070928722,1988,0.8538714647293091,True
https://openalex.org/W4238459957,1975,scincl,1,https://openalex.org/W2069471243,1980,0.8391607999801636,True
https://openalex.org/W4238459957,1975,scincl,2,https://openalex.org/W4237648785,2020,0.8084955215454102,False
https://openalex.org/W4238459957,1975,scincl,3,https://openalex.org/W4395826238,2020,0.7846167683601379,False
https://openalex.org/W4238459957,1975,scincl,4,https://openalex.org/W4396148920,2020,0.7644961476325989,False
https://openalex.org/W4238459957,1975,scincl,5,https://openalex.org/W2964638269,2015,0.751102089881897,False
https://openalex.org/W4238459957,1975,scincl,6,https://openalex.org/W4230345435,1980,0.7410061955451965,True
https://openalex.org/W4238459957,1975,scincl,7,https://openalex.org/W2216415842,2015,0.733799159526825,False
https://openalex.org/W4238459957,1975,scincl,8,https://openalex.org/W1969413992,1980,0.7224696278572083,True
https://openalex.org/W4238459957,1975,scincl,9,https://openalex.org/W2520115086,1985,0.7196822166442871,True
https://openalex.org/W3158940946,1975,specter2,0,https://openalex.org/W2315643917,1985,0.8764458298683167,True
https://openalex.org/W3158940946,1975,specter2,1,https://openalex.org/W4237648785,2020,0.8749708533287048,False
https://openalex.org/W3158940946,1975,specter2,2,https://openalex.org/W2072108290,1985,0.8679122924804688,True
https://openalex.org/W3158940946,1975,specter2,3,https://openalex.org/W4395826238,2020,0.8540223836898804,False
https://openalex.org/W3158940946,1975,specter2,4,https://openalex.org/W2070928722,1988,0.8475913405418396,True
https://openalex.org/W3158940946,1975,specter2,5,https://openalex.org/W2964638269,2015,0.8473435044288635,False
https://openalex.org/W3158940946,1975,specter2,6,https://openalex.org/W4396148920,2020,0.8442860841751099,False
https://openalex.org/W3158940946,1975,specter2,7,https://openalex.org/W2520115086,1985,0.8403820395469666,True
https://openalex.org/W3158940946,1975,specter2,8,https://openalex.org/W1969413992,1980,0.8342719078063965,True
https://openalex.org/W3158940946,1975,specter2,9,https://openalex.org/W1568951276,1988,0.8296781778335571,True
https://openalex.org/W7128326665,1978,specter2,0,https://openalex.org/W2315643917,1985,0.8837469816207886,True
https://openalex.org/W7128326665,1978,specter2,1,https://openalex.org/W4237648785,2020,0.873012900352478,False
https://openalex.org/W7128326665,1978,specter2,2,https://openalex.org/W2964638269,2015,0.865830659866333,False
https://openalex.org/W7128326665,1978,specter2,3,https://openalex.org/W2069471243,1980,0.8526726961135864,True
https://openalex.org/W7128326665,1978,specter2,4,https://openalex.org/W1568951276,1988,0.8518750071525574,True
https://openalex.org/W7128326665,1978,specter2,5,https://openalex.org/W4395826238,2020,0.8451300859451294,False
https://openalex.org/W7128326665,1978,specter2,6,https://openalex.org/W4396148920,2020,0.8326771855354309,False
https://openalex.org/W7128326665,1978,specter2,7,https://openalex.org/W2216415842,2015,0.8311175107955933,False
https://openalex.org/W7128326665,1978,specter2,8,https://openalex.org/W4230345435,1980,0.8301959037780762,True
https://openalex.org/W7128326665,1978,specter2,9,https://openalex.org/W2070928722,1988,0.8296516537666321,True
https://openalex.org/W4236407170,1975,specter2,0,https://openalex.org/W2315643917,1985,0.9663432836532593,True
https://openalex.org/W4236407170,1975,specter2,1,https://openalex.org/W4237648785,2020,0.9573848843574524,False
https://openalex.org/W4236407170,1975,specter2,2,https://openalex.org/W4395826238,2020,0.9156275987625122,False
https://openalex.org/W4236407170,1975,specter2,3,https://openalex.org/W4396148920,2020,0.9077409505844116,False
https://openalex.org/W4236407170,1975,specter2,4,https://openalex.org/W2964638269,2015,0.9059922695159912,False
https://openalex.org/W4236407170,1975,specter2,5,https://openalex.org/W2069471243,1980,0.9038535952568054,True
https://openalex.org/W4236407170,1975,specter2,6,https://openalex.org/W2070928722,1988,0.8955450057983398,True
https://openalex.org/W4236407170,1975,specter2,7,https://openalex.org/W651409696,1980,0.8950088024139404,True
https://openalex.org/W4236407170,1975,specter2,8,https://openalex.org/W2520115086,1985,0.8885562419891357,True
https://openalex.org/W4236407170,1975,specter2,9,https://openalex.org/W1969413992,1980,0.8815399408340454,True
https://openalex.org/W760681159,1978,specter2,0,https://openalex.org/W2216415842,2015,0.8653853535652161,False
https://openalex.org/W760681159,1978,specter2,1,https://openalex.org/W651409696,1980,0.8572752475738525,True
https://openalex.org/W760681159,1978,specter2,2,https://openalex.org/W4237648785,2020,0.8553968071937561,False
https://openalex.org/W760681159,1978,specter2,3,https://openalex.org/W2315643917,1985,0.8543585538864136,True
https://openalex.org/W760681159,1978,specter2,4,https://openalex.org/W1966435641,2010,0.8425104022026062,False
https://openalex.org/W760681159,1978,specter2,5,https://openalex.org/W2964638269,2015,0.8359795212745667,False
https://openalex.org/W760681159,1978,specter2,6,https://openalex.org/W2072108290,1985,0.8236247301101685,True
https://openalex.org/W760681159,1978,specter2,7,https://openalex.org/W2069471243,1980,0.8211484551429749,True
https://openalex.org/W760681159,1978,specter2,8,https://openalex.org/W1568951276,1988,0.816014289855957,True
https://openalex.org/W760681159,1978,specter2,9,https://openalex.org/W2070928722,1988,0.8093711137771606,True
https://openalex.org/W4238459957,1975,specter2,0,https://openalex.org/W4237648785,2020,0.9025501012802124,False
https://openalex.org/W4238459957,1975,specter2,1,https://openalex.org/W2315643917,1985,0.9004493951797485,True
https://openalex.org/W4238459957,1975,specter2,2,https://openalex.org/W2070928722,1988,0.8950799703598022,True
https://openalex.org/W4238459957,1975,specter2,3,https://openalex.org/W4395826238,2020,0.8880314826965332,False
https://openalex.org/W4238459957,1975,specter2,4,https://openalex.org/W2520115086,1985,0.8870118856430054,True
https://openalex.org/W4238459957,1975,specter2,5,https://openalex.org/W651409696,1980,0.8823962211608887,True
https://openalex.org/W4238459957,1975,specter2,6,https://openalex.org/W4396148920,2020,0.8710984587669373,False
https://openalex.org/W4238459957,1975,specter2,7,https://openalex.org/W4230345435,1980,0.8670292496681213,True
https://openalex.org/W4238459957,1975,specter2,8,https://openalex.org/W2069471243,1980,0.8659252524375916,True
https://openalex.org/W4238459957,1975,specter2,9,https://openalex.org/W2964638269,2015,0.8638766407966614,False
https://openalex.org/W3158940946,1975,qwen3,0,https://openalex.org/W2072108290,1985,0.36547917127609253,True
https://openalex.org/W3158940946,1975,qwen3,1,https://openalex.org/W2520115086,1985,0.3459271490573883,True
https://openalex.org/W3158940946,1975,qwen3,2,https://openalex.org/W67815055,1988,0.3260704576969147,True
https://openalex.org/W3158940946,1975,qwen3,3,https://openalex.org/W2315643917,1985,0.31445881724357605,True
https://openalex.org/W3158940946,1975,qwen3,4,https://openalex.org/W2152947407,2010,0.308463990688324,False
https://openalex.org/W3158940946,1975,qwen3,5,https://openalex.org/W4237648785,2020,0.3053860366344452,False
https://openalex.org/W3158940946,1975,qwen3,6,https://openalex.org/W2964638269,2015,0.2862902283668518,False
https://openalex.org/W3158940946,1975,qwen3,7,https://openalex.org/W4230345435,1980,0.282695472240448,True
https://openalex.org/W3158940946,1975,qwen3,8,https://openalex.org/W1969413992,1980,0.27806559205055237,True
https://openalex.org/W3158940946,1975,qwen3,9,https://openalex.org/W1568951276,1988,0.27273836731910706,True
https://openalex.org/W7128326665,1978,qwen3,0,https://openalex.org/W1568951276,1988,0.35423147678375244,True
https://openalex.org/W7128326665,1978,qwen3,1,https://openalex.org/W4395826238,2020,0.33743447065353394,False
https://openalex.org/W7128326665,1978,qwen3,2,https://openalex.org/W4237648785,2020,0.2981337010860443,False
https://openalex.org/W7128326665,1978,qwen3,3,https://openalex.org/W1549546913,2015,0.27272284030914307,False
https://openalex.org/W7128326665,1978,qwen3,4,https://openalex.org/W4230345435,1980,0.26385217905044556,True
https://openalex.org/W7128326665,1978,qwen3,5,https://openalex.org/W2072108290,1985,0.2595812678337097,True
https://openalex.org/W7128326665,1978,qwen3,6,https://openalex.org/W2520115086,1985,0.2589189410209656,True
https://openalex.org/W7128326665,1978,qwen3,7,https://openalex.org/W2964638269,2015,0.25399309396743774,False
https://openalex.org/W7128326665,1978,qwen3,8,https://openalex.org/W67815055,1988,0.2366235852241516,True
https://openalex.org/W7128326665,1978,qwen3,9,https://openalex.org/W2069471243,1980,0.2252017855644226,True
https://openalex.org/W4236407170,1975,qwen3,0,https://openalex.org/W4237648785,2020,0.43304306268692017,False
https://openalex.org/W4236407170,1975,qwen3,1,https://openalex.org/W4395826238,2020,0.41061466932296753,False
https://openalex.org/W4236407170,1975,qwen3,2,https://openalex.org/W2520115086,1985,0.3513755798339844,True
https://openalex.org/W4236407170,1975,qwen3,3,https://openalex.org/W2072108290,1985,0.3211318254470825,True
https://openalex.org/W4236407170,1975,qwen3,4,https://openalex.org/W2315643917,1985,0.3197161555290222,True
https://openalex.org/W4236407170,1975,qwen3,5,https://openalex.org/W2741877118,2010,0.2998490035533905,False
https://openalex.org/W4236407170,1975,qwen3,6,https://openalex.org/W1969413992,1980,0.2984645366668701,True
https://openalex.org/W4236407170,1975,qwen3,7,https://openalex.org/W1549546913,2015,0.2824956178665161,False
https://openalex.org/W4236407170,1975,qwen3,8,https://openalex.org/W1568951276,1988,0.2824135422706604,True
https://openalex.org/W4236407170,1975,qwen3,9,https://openalex.org/W2070928722,1988,0.2822093367576599,True
https://openalex.org/W760681159,1978,qwen3,0,https://openalex.org/W2216415842,2015,0.3670629560947418,False
https://openalex.org/W760681159,1978,qwen3,1,https://openalex.org/W4395826238,2020,0.2750821113586426,False
https://openalex.org/W760681159,1978,qwen3,2,https://openalex.org/W1966435641,2010,0.24245351552963257,False
https://openalex.org/W760681159,1978,qwen3,3,https://openalex.org/W4237648785,2020,0.23941677808761597,False
https://openalex.org/W760681159,1978,qwen3,4,https://openalex.org/W67815055,1988,0.23736591637134552,True
https://openalex.org/W760681159,1978,qwen3,5,https://openalex.org/W2069471243,1980,0.23662130534648895,True
https://openalex.org/W760681159,1978,qwen3,6,https://openalex.org/W2520115086,1985,0.21814560890197754,True
https://openalex.org/W760681159,1978,qwen3,7,https://openalex.org/W2152947407,2010,0.21597933769226074,False
https://openalex.org/W760681159,1978,qwen3,8,https://openalex.org/W1568951276,1988,0.20553581416606903,True
https://openalex.org/W760681159,1978,qwen3,9,https://openalex.org/W2072108290,1985,0.20490127801895142,True
https://openalex.org/W4238459957,1975,qwen3,0,https://openalex.org/W4395826238,2020,0.3276941478252411,False
https://openalex.org/W4238459957,1975,qwen3,1,https://openalex.org/W2520115086,1985,0.3127271234989166,True
https://openalex.org/W4238459957,1975,qwen3,2,https://openalex.org/W2072108290,1985,0.2822379767894745,True
https://openalex.org/W4238459957,1975,qwen3,3,https://openalex.org/W2070928722,1988,0.2783776521682739,True
https://openalex.org/W4238459957,1975,qwen3,4,https://openalex.org/W4230345435,1980,0.2766784727573395,True
https://openalex.org/W4238459957,1975,qwen3,5,https://openalex.org/W4237648785,2020,0.25561895966529846,False
https://openalex.org/W4238459957,1975,qwen3,6,https://openalex.org/W1568951276,1988,0.24174274504184723,True
https://openalex.org/W4238459957,1975,qwen3,7,https://openalex.org/W2069471243,1980,0.24118030071258545,True
https://openalex.org/W4238459957,1975,qwen3,8,https://openalex.org/W2152947407,2010,0.23380349576473236,False
https://openalex.org/W4238459957,1975,qwen3,9,https://openalex.org/W1969413992,1980,0.21654579043388367,True
